hotel_id,price,offer,offer_cat,year,month,weekend,holiday,nnights,scarce_room,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,ratingta,ratingta_count,distance_alter,accommodation_type,high_rating
3237,67,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.3,4,3.7,Hungary,Budapest,60,City centre,Vaci Street,Ferencvaros,3.5,275,1.3,Hotel,0
3238,94,1,15-50% offer,2017,11,0,0,1,0,Budapest,1.5,4,4,Hungary,Budapest,218,City centre,Vaci Street,Gellert Hill,4,841,1.4,Hotel,1
3239,136,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.5,4,4,Hungary,Budapest,22,City centre,Vaci Street,Gellert Hill,4,556,1.4,Hotel,1
3240,103,0,0% no offer,2017,11,0,0,1,1,Budapest,1,3,4,Hungary,Budapest,8,City centre,Vaci Street,Gellert Hill,4.5,75,0.9,Hotel,1
3241,35,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.3,2,2.7,Hungary,Budapest,24,City centre,Vaci Street,Gellert Hill,3,66,1.1,Hotel,0
3242,66,1,15-50% offer,2017,11,0,0,1,0,Budapest,1,4,3.9,Hungary,Budapest,79,City centre,Vaci Street,Gellert Hill,4,495,0.9,Hotel,0
3243,43,0,0% no offer,2017,11,0,0,1,1,Budapest,1.2,3,2.9,Hungary,Budapest,17,City centre,Vaci Street,Gellert Hill,3,186,1.1,Hotel,0
3244,93,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.7,4,3.9,Hungary,Budapest,994,City centre,Vaci Street,Gellert Hill,4,6535,0.6,Hotel,0
3245,64,1,1-15% offer,2017,11,0,0,1,0,Budapest,1.3,4,3.7,Hungary,Budapest,154,City centre,Vaci Street,Gellert Hill,3.5,1526,1.2,Hotel,0
3248,55,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.2,3,4,Hungary,Budapest,167,City centre,Vaci Street,Gellert Hill,4.5,632,1.1,Hotel,1
3250,55,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.5,3,3.9,Hungary,Budapest,114,City centre,Vaci Street,Inner City Budapest,3.5,147,0.6,Hotel,0
3251,46,0,0% no offer,2017,11,0,0,1,1,Budapest,0.5,2,4,Hungary,Budapest,1,City centre,Vaci Street,Inner City Budapest,4,211,0.6,Hostel,1
3252,48,0,0% no offer,2017,11,0,0,1,1,Budapest,0.5,3.5,NA,Hungary,Budapest,NA,City centre,Vaci Street,Inner City Budapest,4,16,0.6,Apartment,NA
3254,158,1,50%-75% offer,2017,11,0,0,1,0,Budapest,0.5,5,4.5,Hungary,Budapest,435,City centre,Vaci Street,Inner City Budapest,4.5,3451,0.5,Hotel,1
3255,186,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.3,5,4.5,Hungary,Budapest,348,City centre,Vaci Street,Inner City Budapest,4.5,3065,0.2,Hotel,1
3256,134,1,1-15% offer,2017,11,0,0,1,0,Budapest,0.3,4,4.5,Hungary,Budapest,300,City centre,Vaci Street,Inner City Budapest,4.5,1270,0.3,Hotel,1
3257,45,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.6,2,4,Hungary,Budapest,1,City centre,Vaci Street,Inner City Budapest,4,64,0.7,Hostel,1
3258,58,0,0% no offer,2017,11,0,0,1,1,Budapest,0.4,2,4.3,Hungary,Budapest,9,City centre,Vaci Street,Inner City Budapest,4.5,13,0.4,Hostel,1
3259,29,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.7,1,3.9,Hungary,Budapest,35,City centre,Vaci Street,Inner City Budapest,4,189,0.8,Hostel,0
3261,467,1,1-15% offer,2017,11,0,0,1,0,Budapest,0.3,5,4.5,Hungary,Budapest,197,City centre,Vaci Street,Inner City Budapest,4.5,397,0.4,Hotel,1
3262,209,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.3,5,4.6,Hungary,Budapest,938,City centre,Vaci Street,Inner City Budapest,4.5,3195,0.4,Hotel,1
3263,45,1,50%-75% offer,2017,11,0,0,1,1,Budapest,0.2,4,4.3,Hungary,Budapest,76,City centre,Vaci Street,Inner City Budapest,NA,NA,0.3,Apartment,1
3264,105,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.9,4,4.5,Hungary,Budapest,40,City centre,Vaci Street,Inner City Budapest,5,410,0.9,Bed and breakfast,1
3265,66,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.4,3,4.1,Hungary,Budapest,266,City centre,Vaci Street,Inner City Budapest,4,439,0.5,Hotel,1
3266,42,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.5,2,4,Hungary,Budapest,1,City centre,Vaci Street,Inner City Budapest,4.5,36,0.5,Hostel,1
3267,124,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.5,4,4,Hungary,Budapest,148,City centre,Vaci Street,Inner City Budapest,4,713,0.5,Hotel,1
3268,302,0,0% no offer,2017,11,0,0,1,1,Budapest,0.5,5,4.9,Hungary,Budapest,132,City centre,Vaci Street,Inner City Budapest,5,1136,0.6,Hotel,1
3269,130,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.8,4,4,Hungary,Budapest,221,City centre,Vaci Street,Inner City Budapest,3.5,1011,0.8,Hotel,1
3271,140,1,15-50% offer,2017,11,0,0,1,0,Budapest,1,4,4.6,Hungary,Budapest,551,City centre,Vaci Street,Inner City Budapest,4.5,2271,1,Hotel,1
3272,33,0,0% no offer,2017,11,0,0,1,1,Budapest,0.2,2,2.5,Hungary,Budapest,7,City centre,Vaci Street,Inner City Budapest,1.5,6,0.4,Guest House,0
3273,142,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.2,3.5,4.6,Hungary,Budapest,10,City centre,Vaci Street,Inner City Budapest,4.5,14,0.3,Hotel,1
3275,126,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.5,3.5,4.5,Hungary,Budapest,210,City centre,Vaci Street,Inner City Budapest,4.5,1207,0.5,Hotel,1
3276,49,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.3,3,4,Hungary,Budapest,251,City centre,Vaci Street,Inner City Budapest,4.5,404,0.4,Guest House,1
3278,156,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.7,5,4.6,Hungary,Budapest,390,City centre,Vaci Street,Inner City Budapest,4.5,1313,0.7,Hotel,1
3279,49,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.4,3,3.9,Hungary,Budapest,160,City centre,Vaci Street,Inner City Budapest,4,487,0.5,Apartment,0
3280,83,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.4,3,4.1,Hungary,Budapest,258,City centre,Vaci Street,Inner City Budapest,4.5,152,0.5,Hotel,1
3281,201,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.5,5,4.5,Hungary,Budapest,657,City centre,Vaci Street,Inner City Budapest,4.5,5516,0.5,Hotel,1
3282,40,1,50%-75% offer,2017,11,0,0,1,0,Budapest,0.5,2.5,3.9,Hungary,Budapest,7,City centre,Vaci Street,Inner City Budapest,4.5,274,0.6,Apart-hotel,0
3283,70,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.5,3,4.1,Hungary,Budapest,84,City centre,Vaci Street,Inner City Budapest,4,110,0.5,Hotel,1
3284,531,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.6,5,4.9,Hungary,Budapest,169,City centre,Vaci Street,Inner City Budapest,5,2491,0.6,Hotel,1
3285,64,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.4,3,4,Hungary,Budapest,350,City centre,Vaci Street,Inner City Budapest,4,1555,0.5,Hotel,1
3286,62,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.7,3,4.5,Hungary,Budapest,33,City centre,Vaci Street,Inner City Budapest,4.5,123,0.8,Vacation home Condo,1
3287,337,0,0% no offer,2017,11,0,0,1,1,Budapest,0.6,3.5,3.4,Hungary,Budapest,17,City centre,Vaci Street,Inner City Budapest,NA,NA,0.6,Apartment,0
3288,21,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.5,3.5,3.5,Hungary,Budapest,100,City centre,Vaci Street,Inner City Budapest,NA,NA,0.5,Apartment,0
3289,34,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.2,3.5,3.5,Hungary,Budapest,107,City centre,Vaci Street,Inner City Budapest,NA,NA,0.3,Apartment,0
3290,24,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.5,3.5,3.5,Hungary,Budapest,74,City centre,Vaci Street,Inner City Budapest,NA,NA,0.5,Apartment,0
3291,21,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.8,3.5,3,Hungary,Budapest,77,City centre,Vaci Street,Inner City Budapest,NA,NA,0.8,Apartment,0
3292,293,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.6,4,4.8,Hungary,Budapest,696,City centre,Vaci Street,Inner City Budapest,5,1398,0.7,Hotel,1
3293,522,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.6,1,2.5,Hungary,Budapest,32,City centre,Vaci Street,Inner City Budapest,3,85,0.6,Hostel,0
3294,63,1,15-50% offer,2017,11,0,0,1,0,Budapest,1.1,3.5,4.5,Hungary,Budapest,86,City centre,Vaci Street,Jozsefvaros,4.5,148,1.1,Apart-hotel,1
3295,76,0,0% no offer,2017,11,0,0,1,1,Budapest,0.4,3,4.4,Hungary,Budapest,42,City centre,Vaci Street,Jozsefvaros,4.5,119,0.6,Bed and breakfast,1
3296,78,1,1-15% offer,2017,11,0,0,1,0,Budapest,0.9,3.5,4.5,Hungary,Budapest,236,City centre,Vaci Street,Jozsefvaros,4.5,1338,1,Hotel,1
3297,28,0,0% no offer,2017,11,0,0,1,1,Budapest,1.1,3,NA,Hungary,Budapest,NA,City centre,Vaci Street,Jozsefvaros,NA,NA,1.2,Apartment,NA
3298,20,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.2,1,4,Hungary,Budapest,4,City centre,Vaci Street,Jozsefvaros,2.5,2,1.3,Hostel,1
3299,55,1,15-50% offer,2017,11,0,0,1,0,Budapest,1.3,4,3.2,Hungary,Budapest,317,City centre,Vaci Street,Jozsefvaros,3,1364,1.5,Hotel,0
3300,72,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.3,3,3.5,Hungary,Budapest,70,City centre,Vaci Street,Jozsefvaros,2.5,88,1.4,Hotel,0
3301,67,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.7,3,4.4,Hungary,Budapest,126,City centre,Vaci Street,Jozsefvaros,NA,NA,0.8,Apartment,1
3302,51,1,15-50% offer,2017,11,0,0,1,1,Budapest,2.2,3,3.2,Hungary,Budapest,43,City centre,Vaci Street,Jozsefvaros,3,227,2.2,Hotel,0
3303,52,1,15-50% offer,2017,11,0,0,1,1,Budapest,2.2,3,4.3,Hungary,Budapest,46,City centre,Vaci Street,Jozsefvaros,4,62,2.2,Hotel,1
3304,139,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.4,4.5,4.8,Hungary,Budapest,43,City centre,Vaci Street,Jozsefvaros,5,668,0.5,Guest House,1
3305,80,1,75%+ offer,2017,11,0,0,1,1,Budapest,1.1,3.5,4,Hungary,Budapest,59,City centre,Vaci Street,Jozsefvaros,4.5,161,1.1,Apart-hotel,1
3306,56,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.1,3.5,4.3,Hungary,Budapest,3,City centre,Vaci Street,Jozsefvaros,4,6,1.2,Apartment,1
3307,60,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.1,3.5,4.1,Hungary,Budapest,44,City centre,Vaci Street,Jozsefvaros,4.5,47,1.1,Hotel,1
3308,60,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.1,3,2.7,Hungary,Budapest,5,City centre,Vaci Street,Jozsefvaros,4,33,1.1,Apartment,0
3309,463,0,0% no offer,2017,11,0,0,1,1,Budapest,0.5,2.5,2.7,Hungary,Budapest,21,City centre,Vaci Street,Jozsefvaros,NA,NA,0.6,Guest House,0
3310,885,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.1,4,4,Hungary,Budapest,112,City centre,Vaci Street,Jozsefvaros,4,501,1.1,Hotel,1
3311,38,1,50%-75% offer,2017,11,0,0,1,1,Budapest,1,4,4.4,Hungary,Budapest,178,City centre,Vaci Street,Jozsefvaros,4.5,129,1.1,Apartment,1
3312,65,0,0% no offer,2017,11,0,0,1,1,Budapest,0.6,3,4.8,Hungary,Budapest,16,City centre,Vaci Street,Jozsefvaros,4.5,43,0.7,Hotel,1
3313,70,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.6,3.5,4.4,Hungary,Budapest,39,City centre,Vaci Street,Jozsefvaros,4.5,87,0.7,Apart-hotel,1
3314,57,1,1-15% offer,2017,11,0,0,1,0,Budapest,2.3,4,3.7,Hungary,Budapest,180,City centre,Vaci Street,Jozsefvaros,3.5,1431,2.4,Hotel,0
3315,123,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.7,4.5,4.6,Hungary,Budapest,370,City centre,Vaci Street,Jozsefvaros,4.5,1855,0.9,Hotel,1
3316,39,0,0% no offer,2017,11,0,0,1,1,Budapest,0.7,3,3.7,Hungary,Budapest,26,City centre,Vaci Street,Jozsefvaros,3.5,7,0.8,Guest House,0
3317,60,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.8,3.5,4.4,Hungary,Budapest,88,City centre,Vaci Street,Jozsefvaros,NA,NA,0.9,Apartment,1
3318,83,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.7,4,4.4,Hungary,Budapest,314,City centre,Vaci Street,Jozsefvaros,4,1124,0.9,Hotel,1
3319,52,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.8,3,3.5,Hungary,Budapest,434,City centre,Vaci Street,Jozsefvaros,4,345,0.9,Hotel,0
3320,64,1,1-15% offer,2017,11,0,0,1,0,Budapest,1.1,4,4,Hungary,Budapest,239,City centre,Vaci Street,Jozsefvaros,4,771,1.2,Hotel,1
3321,43,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.8,3.5,3.9,Hungary,Budapest,130,City centre,Vaci Street,Jozsefvaros,3.5,92,0.9,Apartment,0
3322,47,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.8,3,4.3,Hungary,Budapest,242,City centre,Vaci Street,Jozsefvaros,4,45,0.9,Apartment,1
3323,347,0,0% no offer,2017,11,0,0,1,1,Budapest,1.1,2,4.3,Hungary,Budapest,144,City centre,Vaci Street,Jozsefvaros,4.5,66,1.2,Guest House,1
3324,45,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.2,3.5,3.5,Hungary,Budapest,16,City centre,Vaci Street,Jozsefvaros,3,24,1.3,Apartment,0
3325,110,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.6,4,4.8,Hungary,Budapest,860,City centre,Vaci Street,Jozsefvaros,5,4884,0.7,Hotel,1
3326,49,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.6,3,4,Hungary,Budapest,133,City centre,Vaci Street,Jozsefvaros,4,597,0.7,Hotel,1
3327,84,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.6,4,4.4,Hungary,Budapest,5,City centre,Vaci Street,Jozsefvaros,5,281,0.7,Bed and breakfast,1
3328,92,1,50%-75% offer,2017,11,0,0,1,1,Budapest,1.1,4,4.5,Hungary,Budapest,163,City centre,Vaci Street,Jozsefvaros,4.5,1196,1.2,Hotel,1
3329,37,0,0% no offer,2017,11,0,0,1,1,Budapest,0.8,3,4,Hungary,Budapest,74,City centre,Vaci Street,Jozsefvaros,4.5,113,0.9,Guest House,1
3330,51,1,1-15% offer,2017,11,0,0,1,0,Budapest,1.1,3,3.2,Hungary,Budapest,188,City centre,Vaci Street,Jozsefvaros,3,553,1.2,Hotel,0
3331,42,1,75%+ offer,2017,11,0,0,1,1,Budapest,1.2,3,3.4,Hungary,Budapest,83,City centre,Vaci Street,Jozsefvaros,3,221,1.3,Hotel,0
3332,73,1,1-15% offer,2017,11,0,0,1,0,Budapest,0.9,4,4.9,Hungary,Budapest,8,City centre,Vaci Street,Jozsefvaros,5,11,0.9,Apartment,1
3333,46,1,15-50% offer,2017,11,0,0,1,0,Budapest,1,3,4,Hungary,Budapest,123,City centre,Vaci Street,Jozsefvaros,4,107,1,Apartment,1
3334,60,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.9,4,4.1,Hungary,Budapest,73,City centre,Vaci Street,Jozsefvaros,4,32,0.9,Apartment,1
3337,44,1,1-15% offer,2017,11,0,0,1,0,Budapest,0.9,3,3.7,Hungary,Budapest,135,City centre,Vaci Street,Jozsefvaros,4,112,1,Hotel,0
3338,65,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.4,3.5,3.2,Hungary,Budapest,5,City centre,Vaci Street,Jozsefvaros,4,1,0.6,Apartment,0
3339,70,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.4,4,4.1,Hungary,Budapest,460,City centre,Vaci Street,Jozsefvaros,4,520,0.5,Hotel,1
3340,87,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.8,4,3.9,Hungary,Budapest,185,City centre,Vaci Street,Jozsefvaros,4,1176,0.9,Hotel,0
3341,52,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.8,3,3.9,Hungary,Budapest,144,City centre,Vaci Street,Jozsefvaros,4,312,0.9,Apartment,0
3342,79,0,0% no offer,2017,11,0,0,1,1,Budapest,0.5,3,1,Hungary,Budapest,1,City centre,Vaci Street,Jozsefvaros,NA,NA,0.6,Apartment,0
3344,46,1,50%-75% offer,2017,11,0,0,1,1,Budapest,0.8,3,NA,Hungary,Budapest,NA,City centre,Vaci Street,Jozsefvaros,NA,NA,0.8,Apartment,NA
3345,31,1,15-50% offer,2017,11,0,0,1,1,Budapest,4.9,2,3.7,Hungary,Budapest,131,City centre,Vaci Street,Kispest,4,384,5,Hotel,0
3346,38,1,15-50% offer,2017,11,0,0,1,0,Budapest,4.9,3,4,Hungary,Budapest,60,City centre,Vaci Street,Kispest,4,266,5,Hotel,1
3347,43,1,15-50% offer,2017,11,0,0,1,0,Budapest,3.8,3,3.9,Hungary,Budapest,49,City centre,Vaci Street,Kispest,4,164,3.9,Hotel,0
3348,88,1,15-50% offer,2017,11,0,0,1,0,Budapest,2.8,4,4,Hungary,Budapest,304,City centre,Vaci Street,Margaret Island,4,1928,2.8,Hotel,1
3349,98,1,15-50% offer,2017,11,0,0,1,0,Budapest,2.7,4.5,4,Hungary,Budapest,284,City centre,Vaci Street,Margaret Island,4,1637,2.8,Hotel,1
3350,47,1,75%+ offer,2017,11,0,0,1,1,Budapest,1.8,3,3.9,Hungary,Budapest,57,City centre,Vaci Street,Rozsadomb,4,260,1.8,Inn,0
3351,45,0,0% no offer,2017,11,0,0,1,1,Budapest,1,2,NA,Hungary,Budapest,NA,City centre,Vaci Street,Terezvaros,4,199,1.1,Hostel,NA
3352,116,0,0% no offer,2017,11,0,0,1,1,Budapest,0.6,4,NA,Hungary,Budapest,NA,City centre,Vaci Street,Terezvaros,4.5,54,0.7,Hotel,NA
3353,122,0,0% no offer,2017,11,0,0,1,1,Budapest,0.5,4,4.9,Hungary,Budapest,362,City centre,Vaci Street,Terezvaros,5,1278,0.6,Hotel,1
3354,44,1,1-15% offer,2017,11,0,0,1,0,Budapest,1.6,3,3.5,Hungary,Budapest,83,City centre,Vaci Street,Terezvaros,3.5,506,1.7,Hotel,0
3355,69,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.9,3,4.1,Hungary,Budapest,196,City centre,Vaci Street,Terezvaros,4,1012,1,Hotel,1
3356,47,1,15-50% offer,2017,11,0,0,1,0,Budapest,1.8,3,4,Hungary,Budapest,95,City centre,Vaci Street,Terezvaros,4,777,1.9,Hotel,1
3357,132,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.7,4,4.3,Hungary,Budapest,85,City centre,Vaci Street,Terezvaros,4.5,133,1.9,Hotel,1
3358,35,1,15-50% offer,2017,11,0,0,1,0,Budapest,1,3,3.5,Hungary,Budapest,155,City centre,Vaci Street,Terezvaros,4,686,1.1,Hotel,0
3359,106,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.8,4,4.5,Hungary,Budapest,193,City centre,Vaci Street,Terezvaros,4.5,1652,0.9,Hotel,1
3360,39,1,75%+ offer,2017,11,0,0,1,1,Budapest,1.1,3,3,Hungary,Budapest,210,City centre,Vaci Street,Terezvaros,3,576,1.2,Hotel,0
3361,97,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.2,4,4.8,Hungary,Budapest,45,City centre,Vaci Street,Terezvaros,4.5,638,1.3,Vacation home Condo,1
3362,68,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.9,3,4,Hungary,Budapest,103,City centre,Vaci Street,Terezvaros,4,549,1,Hotel,1
3363,77,1,15-50% offer,2017,11,0,0,1,0,Budapest,1,4,3.9,Hungary,Budapest,47,City centre,Vaci Street,Terezvaros,4,67,1.1,Hotel,0
3364,43,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.8,3,4,Hungary,Budapest,46,City centre,Vaci Street,Terezvaros,4,96,0.9,Apartment,1
3366,46,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.9,3.5,4.1,Hungary,Budapest,137,City centre,Vaci Street,Terezvaros,4.5,451,1,Apartment,1
3367,85,1,1-15% offer,2017,11,0,0,1,0,Budapest,1.6,4,4.5,Hungary,Budapest,273,City centre,Vaci Street,Terezvaros,4.5,1341,1.7,Hotel,1
3368,44,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.7,2.5,3.7,Hungary,Budapest,60,City centre,Vaci Street,Terezvaros,4,83,0.8,Hotel,0
3369,58,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.8,3,4,Hungary,Budapest,99,City centre,Vaci Street,Terezvaros,4,299,0.8,Hotel,1
3370,23,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.6,1,3.2,Hungary,Budapest,6,City centre,Vaci Street,Terezvaros,2,2,0.7,Hostel,0
3371,167,0,0% no offer,2017,11,0,0,1,1,Budapest,0.9,3,4.1,Hungary,Budapest,171,City centre,Vaci Street,Terezvaros,4,337,1,Apartment,1
3372,58,0,0% no offer,2017,11,0,0,1,1,Budapest,0.7,2,3.2,Hungary,Budapest,34,City centre,Vaci Street,Terezvaros,3.5,95,0.8,Hostel,0
3373,117,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.6,3.5,4.8,Hungary,Budapest,134,City centre,Vaci Street,Terezvaros,4.5,1192,0.7,Hotel,1
3374,42,1,50%-75% offer,2017,11,0,0,1,0,Budapest,0.7,3,4,Hungary,Budapest,16,City centre,Vaci Street,Terezvaros,4,85,0.8,Apartment,1
3375,104,1,15-50% offer,2017,11,0,0,1,0,Budapest,0.6,4.5,4.5,Hungary,Budapest,864,City centre,Vaci Street,Terezvaros,4.5,3276,0.7,Hotel,1
3376,56,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.2,3.5,3.9,Hungary,Budapest,118,City centre,Vaci Street,Terezvaros,4,508,1.4,Hotel,0
3377,75,1,1-15% offer,2017,11,0,0,1,0,Budapest,0.6,3,4.4,Hungary,Budapest,119,City centre,Vaci Street,Terezvaros,4.5,344,0.7,Hotel,1
3378,35,1,75%+ offer,2017,11,0,0,1,0,Budapest,1.2,3,3,Hungary,Budapest,126,City centre,Vaci Street,Terezvaros,2.5,229,1.4,Hotel,0
3379,49,0,0% no offer,2017,11,0,0,1,1,Budapest,0.5,4,3.2,Hungary,Budapest,3,City centre,Vaci Street,Terezvaros,NA,NA,0.6,Apartment,0
3380,74,1,15-50% offer,2017,11,0,0,1,0,Budapest,1,4.5,3.9,Hungary,Budapest,255,City centre,Vaci Street,Terezvaros,3.5,1257,1.1,Hotel,0
3381,27,1,1-15% offer,2017,11,0,0,1,1,Budapest,1,1.5,3.5,Hungary,Budapest,46,City centre,Vaci Street,Terezvaros,3.5,94,1.1,Hostel,0
3385,130,0,0% no offer,2017,11,0,0,1,1,Budapest,0.7,4,NA,Hungary,Budapest,NA,City centre,Vaci Street,Terezvaros,NA,NA,0.8,Apartment,NA
3386,142,0,0% no offer,2017,11,0,0,1,1,Budapest,0.5,4,NA,Hungary,Budapest,NA,City centre,Vaci Street,Terezvaros,4.5,9,0.6,Apartment,NA
3388,56,1,1-15% offer,2017,11,0,0,1,1,Budapest,0.8,2,3.5,Hungary,Budapest,46,City centre,Vaci Street,Terezvaros,3.5,100,0.9,Hostel,0
3389,66,1,15-50% offer,2017,11,0,0,1,1,Budapest,0.8,3.5,3.7,Hungary,Budapest,52,City centre,Vaci Street,Terezvaros,3.5,93,0.8,Apart-hotel,0
3390,75,1,75%+ offer,2017,11,0,0,1,1,Budapest,0.9,4,4.1,Hungary,Budapest,144,City centre,Vaci Street,Terezvaros,4,361,1,Hotel,1
3393,103,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.8,4,4.6,Hungary,Budapest,100,City centre,Vaci Street,Ujlipotvaros,4.5,581,1.9,Apart-hotel,1
3394,93,1,15-50% offer,2017,11,0,0,1,0,Budapest,2.2,4,4.1,Hungary,Budapest,358,City centre,Vaci Street,Ujlipotvaros,4,2225,2.3,Hotel,1
3395,67,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.5,3.5,4,Hungary,Budapest,2,City centre,Vaci Street,Ujlipotvaros,NA,NA,1.5,Apartment,1
3396,73,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.3,3.5,4.5,Hungary,Budapest,38,City centre,Vaci Street,Ujlipotvaros,4.5,70,1.3,Apartment,1
3397,97,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.2,4,3.9,Hungary,Budapest,64,City centre,Vaci Street,Ujlipotvaros,4,1398,1.3,Hotel,0
3398,51,1,15-50% offer,2017,11,0,0,1,0,Budapest,1.8,3,3.5,Hungary,Budapest,108,City centre,Vaci Street,Ujlipotvaros,3.5,389,1.8,Hotel,0
3399,57,1,15-50% offer,2017,11,0,0,1,1,Budapest,1.3,3,3.7,Hungary,Budapest,64,City centre,Vaci Street,Ujlipotvaros,4,417,1.3,Hotel,0
3400,34,1,15-50% offer,2017,11,0,0,1,0,Budapest,1.3,2,3.4,Hungary,Budapest,63,City centre,Vaci Street,Ujlipotvaros,4,460,1.4,Hostel,0
3401,75,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.3,3.5,4.1,Hungary,Budapest,5,City centre,Vaci Street,Ujlipotvaros,NA,NA,1.3,Apartment,1
3402,70,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.4,3.5,4.5,Hungary,Budapest,34,City centre,Vaci Street,Ujlipotvaros,5,48,1.5,Apartment,1
3403,155,1,15-50% offer,2017,11,0,0,1,0,Budapest,1.4,5,4.1,Hungary,Budapest,113,City centre,Vaci Street,Ujlipotvaros,4.5,2014,1.5,Hotel,1
3404,42,1,75%+ offer,2017,11,0,0,1,1,Budapest,1.3,3.5,4,Hungary,Budapest,63,City centre,Vaci Street,Ujlipotvaros,3.5,118,1.4,Hotel,1
3405,40,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.7,3,3.7,Hungary,Budapest,3,City centre,Vaci Street,Ujlipotvaros,3.5,14,1.8,Apartment,0
3406,52,0,0% no offer,2017,11,0,0,1,1,Budapest,1.7,2.5,4,Hungary,Budapest,3,City centre,Vaci Street,Ujlipotvaros,2.5,2,1.8,Apart-hotel,1
3407,68,0,0% no offer,2017,11,0,0,1,1,Budapest,1.2,3.5,3,Hungary,Budapest,1,City centre,Vaci Street,Ujlipotvaros,NA,NA,1.3,Apartment,0
3408,40,1,1-15% offer,2017,11,0,0,1,1,Budapest,1.7,3,3.5,Hungary,Budapest,8,City centre,Vaci Street,Ujlipotvaros,3,10,1.8,Hotel,0
